16243200.000	-1.488132328e+11	-1.490888440e+11	9.078574230e+05	-1.387193261e+10	-1.359978889e+10	1.512215623e+06
16329600.000	-1.485044852e+11	-1.488336377e+11	9.070797550e+05	-1.636267479e+10	-1.616028708e+10	1.527819357e+06
16416000.000	-1.481685855e+11	-1.485342660e+11	9.061684763e+05	-1.883811581e+10	-1.871614051e+10	1.543408579e+06
16502400.000	-1.478076143e+11	-1.481907927e+11	9.051238558e+05	-2.130161816e+10	-2.126654390e+10	1.558980997e+06
16588800.000	-1.474226742e+11	-1.478033069e+11	9.039462016e+05	-2.375694961e+10	-2.381068863e+10	1.574534321e+06
16675200.000	-1.470137958e+11	-1.473719241e+11	9.026358613e+05	-2.620802494e+10	-2.634776611e+10	1.590066268e+06
16761600.000	-1.465799254e+11	-1.468967859e+11	9.011932214e+05	-2.865861961e+10	-2.887697162e+10	1.605574562e+06
16848000.000	-1.461190020e+11	-1.463780594e+11	8.996187078e+05	-3.111209146e+10	-3.139750784e+10	1.621056932e+06
16934400.000	-1.456281111e+11	-1.458159353e+11	8.979127850e+05	-3.357114552e+10	-3.390858807e+10	1.636511117e+06
17020800.000	-1.451036875e+11	-1.452106252e+11	8.960759563e+05	-3.603766390e+10	-3.640943847e+10	1.651934862e+06
17107200.000	-1.445417360e+11	-1.445623586e+11	8.941087638e+05	-3.851260421e+10	-3.889929959e+10	1.667325923e+06
17193600.000	-1.439380463e+11	-1.438713807e+11	8.920117880e+05	-4.099595520e+10	-4.137742707e+10	1.682682065e+06
17280000.000	-1.432883912e+11	-1.431379497e+11	8.897856477e+05	-4.348673167e+10	-4.384309200e+10	1.698001062e+06
17366400.000	-1.425887118e+11	-1.423623343e+11	8.874309997e+05	-4.598299342e+10	-4.629558083e+10	1.713280700e+06
17452800.000	-1.418352979e+11	-1.415448115e+11	8.849485389e+05	-4.848188267e+10	-4.873419519e+10	1.728518777e+06
17539200.000	-1.410249751e+11	-1.406856644e+11	8.823389978e+05	-5.097968532e+10	-5.115825131e+10	1.743713102e+06
17625600.000	-1.401552985e+11	-1.397851795e+11	8.796031464e+05	-5.347193128e+10	-5.356707901e+10	1.758861499e+06
17712000.000	-1.392247447e+11	-1.388436445e+11	8.767417922e+05	-5.595355201e+10	-5.596002000e+10	1.773961803e+06
17798400.000	-1.382328730e+11	-1.378613459e+11	8.737557795e+05	-5.841910654e+10	-5.833642527e+10	1.789011864e+06
17884800.000	-1.371804220e+11	-1.368385683e+11	8.706459894e+05	-6.086307013e+10	-6.069565178e+10	1.804009549e+06
17971200.000	-1.360693107e+11	-1.357755937e+11	8.674133397e+05	-6.328015784e+10	-6.303705869e+10	1.818952736e+06
18057600.000	-1.349025299e+11	-1.346727029e+11	8.640587844e+05	-6.566563788e+10	-6.536000367e+10	1.833839324e+06
18144000.000	-1.336839385e+11	-1.335301782e+11	8.605833135e+05	-6.801558804e+10	-6.766384001e+10	1.848667225e+06
18230400.000	-1.324180016e+11	-1.323483063e+11	8.569879527e+05	-7.032706369e+10	-6.994791472e+10	1.863434370e+06
18316800.000	-1.311095137e+11	-1.311273816e+11	8.532737630e+05	-7.259817086e+10	-7.221156783e+10	1.878138707e+06
18403200.000	-1.297633446e+11	-1.298677092e+11	8.494418407e+05	-7.482806066e+10	-7.445413268e+10	1.892778204e+06
18489600.000	-1.283842232e+11	-1.285696076e+11	8.454933167e+05	-7.701687211e+10	-7.667493682e+10	1.907350846e+06
18576000.000	-1.269765631e+11	-1.272334107e+11	8.414293563e+05	-7.916564957e+10	-7.887330321e+10	1.921854639e+06
18662400.000	-1.255443142e+11	-1.258594692e+11	8.372511591e+05	-8.127625052e+10	-8.104855155e+10	1.936287609e+06
18748800.000	-1.240908289e+11	-1.244481528e+11	8.329599582e+05	-8.335124706e+10	-8.319999971e+10	1.950647803e+06
18835200.000	-1.226187309e+11	-1.229998509e+11	8.285570203e+05	-8.539381273e+10	-8.532696531e+10	1.964933290e+06
18921600.000	-1.211297863e+11	-1.215149746e+11	8.240436449e+05	-8.740758039e+10	-8.742876762e+10	1.979142160e+06
19008000.000	-1.196247903e+11	-1.199939578e+11	8.194211642e+05	-8.939645722e+10	-8.950473008e+10	1.993272525e+06
19094400.000	-1.181034920e+11	-1.184372581e+11	8.146909426e+05	-9.136439245e+10	-9.155418331e+10	2.007322523e+06
19180800.000	-1.165645844e+11	-1.168453566e+11	8.098543764e+05	-9.331510874e+10	-9.357646860e+10	2.021290312e+06
19267200.000	-1.150057799e+11	-1.152187570e+11	8.049128933e+05	-9.525182504e+10	-9.557094151e+10	2.035174077e+06
19353600.000	-1.134239721e+11	-1.135579832e+11	7.998679521e+05	-9.717700863e+10	-9.753697512e+10	2.048972026e+06
19440000.000	-1.118154676e+11	-1.118635767e+11	7.947210419e+05	-9.909219110e+10	-9.947396242e+10	2.062682394e+06
19526400.000	-1.101762511e+11	-1.101360930e+11	7.894736822e+05	-1.009978674e+11	-1.013813178e+11	2.076303440e+06
